id,display_name,center_id,center_name,region_id,employment_type,tenure_years,weekly_capacity,active_clients,utilization_rate,supervisor_eligible,training_completion_rate,primary_specialty
CNS-GBK-01507,상담사 GBK-02,CTR-GBK-014,영덕군 가족센터,GBK,상근,0.5,6,14,84.3,False,83.5,이혼 전후
CNS-GBK-01508,상담사 GBK-03,CTR-GBK-014,영덕군 가족센터,GBK,위촉,4.8,3,11,87.7,False,95.1,부부갈등
CNS-GBK-01509,상담사 GBK-04,CTR-GBK-014,영덕군 가족센터,GBK,위촉,7.2,3,7,78.6,False,71.4,기타 가족관계
CNS-GBK-01510,상담사 GBK-05,CTR-GBK-014,영덕군 가족센터,GBK,위촉,5.4,3,3,63.9,False,86.7,개인 정서·위기
CNS-GBK-01511,상담사 GBK-06,CTR-GBK-014,영덕군 가족센터,GBK,위촉,6.3,3,7,68.2,False,77.5,부모-자녀 갈등
CNS-GBK-01512,상담사 GBK-07,CTR-GBK-014,영덕군 가족센터,GBK,위촉,6.0,3,7,68.4,False,71.8,이혼 전후
CNS-GBK-01513,상담사 GBK-01,CTR-GBK-015,청도군 가족센터,GBK,상근,3.0,6,9,39.3,False,92.1,이혼 전후
CNS-GBK-01514,상담사 GBK-02,CTR-GBK-015,청도군 가족센터,GBK,상근,8.0,6,11,70.7,False,89.9,부부갈등
CNS-GBK-01515,상담사 GBK-03,CTR-GBK-015,청도군 가족센터,GBK,위촉,2.8,3,5,74.9,False,92.7,기타 가족관계
CNS-GBK-01516,상담사 GBK-04,CTR-GBK-015,청도군 가족센터,GBK,위촉,12.3,3,5,58.7,False,81.0,개인 정서·위기
CNS-GBK-01517,상담사 GBK-05,CTR-GBK-015,청도군 가족센터,GBK,위촉,7.2,3,7,73.7,False,97.3,부모-자녀 갈등
CNS-GBK-01518,상담사 GBK-06,CTR-GBK-015,청도군 가족센터,GBK,위촉,5.8,3,8,78.0,False,100,이혼 전후
CNS-GBK-01519,상담사 GBK-07,CTR-GBK-015,청도군 가족센터,GBK,위촉,6.2,3,10,59.6,False,88.8,부부갈등
CNS-GBK-01520,상담사 GBK-01,CTR-GBK-016,고령군 가족센터,GBK,상근,2.7,6,13,78.3,False,99.1,부부갈등
CNS-GBK-01521,상담사 GBK-02,CTR-GBK-016,고령군 가족센터,GBK,상근,2.1,6,13,64.7,False,69.9,기타 가족관계
CNS-GBK-01522,상담사 GBK-03,CTR-GBK-016,고령군 가족센터,GBK,위촉,7.5,3,11,69.8,False,92.5,개인 정서·위기
CNS-GBK-01523,상담사 GBK-04,CTR-GBK-016,고령군 가족센터,GBK,위촉,4.3,3,5,64.8,False,100,부모-자녀 갈등
CNS-GBK-01524,상담사 GBK-05,CTR-GBK-016,고령군 가족센터,GBK,위촉,1.6,3,6,61.8,False,72.1,이혼 전후
CNS-GBK-01525,상담사 GBK-06,CTR-GBK-016,고령군 가족센터,GBK,위촉,6.1,3,10,47.9,False,98.0,부부갈등
CNS-GBK-01526,상담사 GBK-07,CTR-GBK-016,고령군 가족센터,GBK,위촉,5.7,3,8,66.9,False,83.1,기타 가족관계
CNS-GBK-01527,상담사 GBK-01,CTR-GBK-017,성주군 가족센터,GBK,상근,6.1,6,13,75.8,False,81.0,기타 가족관계
CNS-GBK-01528,상담사 GBK-02,CTR-GBK-017,성주군 가족센터,GBK,상근,0.3,6,12,55.0,False,77.9,개인 정서·위기
CNS-GBK-01529,상담사 GBK-03,CTR-GBK-017,성주군 가족센터,GBK,위촉,8.5,3,9,59.7,False,88.6,부모-자녀 갈등
CNS-GBK-01530,상담사 GBK-04,CTR-GBK-017,성주군 가족센터,GBK,위촉,5.9,3,6,57.0,False,82.2,이혼 전후
CNS-GBK-01531,상담사 GBK-05,CTR-GBK-017,성주군 가족센터,GBK,위촉,3.5,3,6,74.9,False,87.1,부부갈등
CNS-GBK-01532,상담사 GBK-06,CTR-GBK-017,성주군 가족센터,GBK,위촉,4.4,3,3,72.0,False,89.6,기타 가족관계
CNS-GBK-01533,상담사 GBK-07,CTR-GBK-017,성주군 가족센터,GBK,위촉,2.0,3,8,56.0,False,83.1,개인 정서·위기
CNS-GBK-01534,상담사 GBK-01,CTR-GBK-018,칠곡군 가족센터,GBK,상근,0.3,6,11,98,False,100,개인 정서·위기
CNS-GBK-01535,상담사 GBK-02,CTR-GBK-018,칠곡군 가족센터,GBK,위촉,4.3,3,4,90.9,False,89.4,부모-자녀 갈등
CNS-GBK-01536,상담사 GBK-03,CTR-GBK-018,칠곡군 가족센터,GBK,위촉,10.0,3,5,56.7,True,80.6,이혼 전후
CNS-GBK-01537,상담사 GBK-04,CTR-GBK-018,칠곡군 가족센터,GBK,위촉,3.0,3,8,67.8,False,89.6,부부갈등
CNS-GBK-01538,상담사 GBK-05,CTR-GBK-018,칠곡군 가족센터,GBK,위촉,4.3,3,5,75.9,False,96.9,기타 가족관계
CNS-GBK-01539,상담사 GBK-01,CTR-GBK-019,예천군 가족센터,GBK,상근,3.4,6,12,89.6,False,92.8,개인 정서·위기
CNS-GBK-01540,상담사 GBK-02,CTR-GBK-019,예천군 가족센터,GBK,상근,2.9,6,11,67.8,False,90.1,부모-자녀 갈등
CNS-GBK-01541,상담사 GBK-03,CTR-GBK-019,예천군 가족센터,GBK,위촉,1.2,3,6,70.3,False,99.7,이혼 전후
CNS-GBK-01542,상담사 GBK-04,CTR-GBK-019,예천군 가족센터,GBK,위촉,8.2,3,5,71.7,True,96.3,부부갈등
CNS-GBK-01543,상담사 GBK-05,CTR-GBK-019,예천군 가족센터,GBK,위촉,7.6,3,3,90.5,False,81.1,기타 가족관계
CNS-GBK-01544,상담사 GBK-06,CTR-GBK-019,예천군 가족센터,GBK,위촉,4.0,3,9,78.9,False,93.6,개인 정서·위기
CNS-GBK-01545,상담사 GBK-07,CTR-GBK-019,예천군 가족센터,GBK,위촉,0.3,3,9,74.6,False,82.6,부모-자녀 갈등
CNS-GBK-01546,상담사 GBK-01,CTR-GBK-020,울진군 가족센터,GBK,상근,4.8,6,13,58.1,False,79.1,부모-자녀 갈등
CNS-GBK-01547,상담사 GBK-02,CTR-GBK-020,울진군 가족센터,GBK,상근,8.1,6,9,78.9,True,86.4,이혼 전후
CNS-GBK-01548,상담사 GBK-03,CTR-GBK-020,울진군 가족센터,GBK,위촉,5.6,3,6,61.5,False,97.4,부부갈등
CNS-GBK-01549,상담사 GBK-04,CTR-GBK-020,울진군 가족센터,GBK,위촉,4.9,3,7,59.7,False,84.5,기타 가족관계
CNS-GBK-01550,상담사 GBK-05,CTR-GBK-020,울진군 가족센터,GBK,위촉,3.8,3,9,66.4,False,91.3,개인 정서·위기
CNS-GBK-01551,상담사 GBK-06,CTR-GBK-020,울진군 가족센터,GBK,위촉,5.6,3,7,63.7,False,100,부모-자녀 갈등
CNS-GBK-01552,상담사 GBK-07,CTR-GBK-020,울진군 가족센터,GBK,위촉,2.1,3,10,70.0,False,84.1,이혼 전후
CNS-GBK-01553,상담사 GBK-01,CTR-GBK-021,경북 건강가정지원센터 1,GBK,상근,8.0,6,9,80.4,True,93.4,이혼 전후
CNS-GBK-01554,상담사 GBK-02,CTR-GBK-021,경북 건강가정지원센터 1,GBK,위촉,2.8,3,5,82.8,False,79.6,부부갈등
CNS-GBK-01555,상담사 GBK-03,CTR-GBK-021,경북 건강가정지원센터 1,GBK,위촉,6.4,3,7,75.4,False,86.4,기타 가족관계
CNS-GBK-01556,상담사 GBK-04,CTR-GBK-021,경북 건강가정지원센터 1,GBK,위촉,8.3,3,7,74.6,False,95.4,개인 정서·위기
CNS-GBK-01557,상담사 GBK-05,CTR-GBK-021,경북 건강가정지원센터 1,GBK,위촉,8.3,3,9,69.8,True,90.4,부모-자녀 갈등
CNS-GBK-01558,상담사 GBK-01,CTR-GBK-022,경북 다문화가족지원센터 2,GBK,상근,9.4,6,14,72.2,True,81.0,이혼 전후
CNS-GBK-01559,상담사 GBK-02,CTR-GBK-022,경북 다문화가족지원센터 2,GBK,상근,8.0,6,13,59.5,True,68.6,부부갈등
CNS-GBK-01560,상담사 GBK-03,CTR-GBK-022,경북 다문화가족지원센터 2,GBK,위촉,8.7,3,7,78.1,False,100,기타 가족관계
CNS-GBK-01561,상담사 GBK-04,CTR-GBK-022,경북 다문화가족지원센터 2,GBK,위촉,0.3,3,5,65.6,False,91.5,개인 정서·위기
CNS-GBK-01562,상담사 GBK-05,CTR-GBK-022,경북 다문화가족지원센터 2,GBK,위촉,5.5,3,10,73.5,False,92.4,부모-자녀 갈등
CNS-GBK-01563,상담사 GBK-06,CTR-GBK-022,경북 다문화가족지원센터 2,GBK,위촉,3.6,3,9,86.3,False,87.7,이혼 전후
CNS-GBK-01564,상담사 GBK-07,CTR-GBK-022,경북 다문화가족지원센터 2,GBK,위촉,1.4,3,6,68.5,False,87.9,부부갈등
CNS-GNM-01565,상담사 GNM-01,CTR-GNM-001,경남 가족센터,GNM,상근,7.7,6,11,69.0,False,79.2,부부갈등
CNS-GNM-01566,상담사 GNM-02,CTR-GNM-001,경남 가족센터,GNM,위촉,5.7,3,5,77.2,False,78.7,기타 가족관계
CNS-GNM-01567,상담사 GNM-03,CTR-GNM-001,경남 가족센터,GNM,위촉,7.2,3,8,59.0,False,82.0,개인 정서·위기
CNS-GNM-01568,상담사 GNM-04,CTR-GNM-001,경남 가족센터,GNM,위촉,7.4,3,7,83.7,False,93.5,부모-자녀 갈등
CNS-GNM-01569,상담사 GNM-05,CTR-GNM-001,경남 가족센터,GNM,위촉,6.6,3,7,81.3,False,86.6,이혼 전후
CNS-GNM-01570,상담사 GNM-01,CTR-GNM-002,창원시 가족센터,GNM,상근,7.1,6,12,65.1,False,85.9,부부갈등
CNS-GNM-01571,상담사 GNM-02,CTR-GNM-002,창원시 가족센터,GNM,위촉,6.7,3,10,57.6,False,79.9,기타 가족관계
CNS-GNM-01572,상담사 GNM-03,CTR-GNM-002,창원시 가족센터,GNM,위촉,7.7,3,6,65.8,False,96.0,개인 정서·위기
CNS-GNM-01573,상담사 GNM-04,CTR-GNM-002,창원시 가족센터,GNM,위촉,5.4,3,9,76.0,False,91.4,부모-자녀 갈등
CNS-GNM-01574,상담사 GNM-05,CTR-GNM-002,창원시 가족센터,GNM,위촉,6.6,3,5,93.8,False,77.9,이혼 전후
CNS-GNM-01575,상담사 GNM-01,CTR-GNM-003,진주시 가족센터,GNM,상근,5.9,6,12,65.4,False,82.7,부부갈등
CNS-GNM-01576,상담사 GNM-02,CTR-GNM-003,진주시 가족센터,GNM,상근,5.4,6,15,71.6,False,100,기타 가족관계
CNS-GNM-01577,상담사 GNM-03,CTR-GNM-003,진주시 가족센터,GNM,위촉,5.6,3,7,68.0,False,96.9,개인 정서·위기
CNS-GNM-01578,상담사 GNM-04,CTR-GNM-003,진주시 가족센터,GNM,위촉,0.8,3,9,68.8,False,90.9,부모-자녀 갈등
CNS-GNM-01579,상담사 GNM-05,CTR-GNM-003,진주시 가족센터,GNM,위촉,5.6,3,8,77.2,False,92.1,이혼 전후
CNS-GNM-01580,상담사 GNM-06,CTR-GNM-003,진주시 가족센터,GNM,위촉,3.1,3,5,95.8,False,93.5,부부갈등
CNS-GNM-01581,상담사 GNM-07,CTR-GNM-003,진주시 가족센터,GNM,위촉,0.8,3,4,68.8,False,86.0,기타 가족관계
CNS-GNM-01582,상담사 GNM-01,CTR-GNM-004,통영시 가족센터,GNM,상근,5.9,6,13,73.0,False,89.4,기타 가족관계
CNS-GNM-01583,상담사 GNM-02,CTR-GNM-004,통영시 가족센터,GNM,위촉,5.6,3,5,64.8,False,100,개인 정서·위기
CNS-GNM-01584,상담사 GNM-03,CTR-GNM-004,통영시 가족센터,GNM,위촉,6.7,3,8,66.9,False,86.2,부모-자녀 갈등
CNS-GNM-01585,상담사 GNM-04,CTR-GNM-004,통영시 가족센터,GNM,위촉,6.8,3,6,74.3,False,86.8,이혼 전후
CNS-GNM-01586,상담사 GNM-05,CTR-GNM-004,통영시 가족센터,GNM,위촉,6.7,3,10,64.2,False,83.0,부부갈등
CNS-GNM-01587,상담사 GNM-01,CTR-GNM-005,사천시 가족센터,GNM,상근,4.7,6,10,46.8,False,86.5,기타 가족관계
CNS-GNM-01588,상담사 GNM-02,CTR-GNM-005,사천시 가족센터,GNM,상근,4.3,6,15,71.8,False,81.8,개인 정서·위기
CNS-GNM-01589,상담사 GNM-03,CTR-GNM-005,사천시 가족센터,GNM,위촉,2.0,3,6,84.0,False,94.8,부모-자녀 갈등
CNS-GNM-01590,상담사 GNM-04,CTR-GNM-005,사천시 가족센터,GNM,위촉,6.4,3,8,71.3,False,91.9,이혼 전후
CNS-GNM-01591,상담사 GNM-05,CTR-GNM-005,사천시 가족센터,GNM,위촉,8.9,3,11,80.4,False,64.5,부부갈등
CNS-GNM-01592,상담사 GNM-06,CTR-GNM-005,사천시 가족센터,GNM,위촉,10.0,3,8,83.8,True,90.0,기타 가족관계
CNS-GNM-01593,상담사 GNM-07,CTR-GNM-005,사천시 가족센터,GNM,위촉,6.4,3,6,79.0,False,83.5,개인 정서·위기
CNS-GNM-01594,상담사 GNM-08,CTR-GNM-005,사천시 가족센터,GNM,위촉,5.5,3,10,78.0,False,85.8,부모-자녀 갈등
CNS-GNM-01595,상담사 GNM-01,CTR-GNM-006,김해시 가족센터,GNM,상근,0.9,6,12,72.9,False,88.1,부부갈등
CNS-GNM-01596,상담사 GNM-02,CTR-GNM-006,김해시 가족센터,GNM,위촉,8.9,3,6,58.9,True,100,기타 가족관계
CNS-GNM-01597,상담사 GNM-03,CTR-GNM-006,김해시 가족센터,GNM,위촉,6.7,3,11,76.7,False,84.0,개인 정서·위기
CNS-GNM-01598,상담사 GNM-04,CTR-GNM-006,김해시 가족센터,GNM,위촉,5.9,3,6,80.8,False,100,부모-자녀 갈등
CNS-GNM-01599,상담사 GNM-05,CTR-GNM-006,김해시 가족센터,GNM,위촉,4.5,3,9,74.3,False,95.0,이혼 전후
CNS-GNM-01600,상담사 GNM-01,CTR-GNM-007,밀양시 가족센터,GNM,상근,8.2,6,15,72.6,False,82.9,부부갈등
CNS-GNM-01601,상담사 GNM-02,CTR-GNM-007,밀양시 가족센터,GNM,위촉,9.1,3,8,63.1,False,95.0,기타 가족관계
CNS-GNM-01602,상담사 GNM-03,CTR-GNM-007,밀양시 가족센터,GNM,위촉,8.5,3,9,73.6,False,81.6,개인 정서·위기
CNS-GNM-01603,상담사 GNM-04,CTR-GNM-007,밀양시 가족센터,GNM,위촉,3.0,3,7,61.8,False,92.8,부모-자녀 갈등
CNS-GNM-01604,상담사 GNM-05,CTR-GNM-007,밀양시 가족센터,GNM,위촉,6.6,3,4,81.1,False,86.5,이혼 전후
CNS-GNM-01605,상담사 GNM-06,CTR-GNM-007,밀양시 가족센터,GNM,위촉,3.3,3,4,67.6,False,78.6,부부갈등
CNS-GNM-01606,상담사 GNM-01,CTR-GNM-008,거제시 가족센터,GNM,상근,3.5,6,9,82.3,False,84.1,부모-자녀 갈등
CNS-GNM-01607,상담사 GNM-02,CTR-GNM-008,거제시 가족센터,GNM,상근,2.3,6,13,72.5,False,90.1,이혼 전후
CNS-GNM-01608,상담사 GNM-03,CTR-GNM-008,거제시 가족센터,GNM,위촉,4.1,3,9,73.8,False,87.9,부부갈등
CNS-GNM-01609,상담사 GNM-04,CTR-GNM-008,거제시 가족센터,GNM,위촉,7.7,3,7,92.0,False,98.5,기타 가족관계
CNS-GNM-01610,상담사 GNM-05,CTR-GNM-008,거제시 가족센터,GNM,위촉,1.6,3,7,74.3,False,87.4,개인 정서·위기
CNS-GNM-01611,상담사 GNM-06,CTR-GNM-008,거제시 가족센터,GNM,위촉,6.8,3,7,72.8,False,89.9,부모-자녀 갈등
CNS-GNM-01612,상담사 GNM-07,CTR-GNM-008,거제시 가족센터,GNM,위촉,1.5,3,10,72.4,False,75.6,이혼 전후
CNS-GNM-01613,상담사 GNM-01,CTR-GNM-009,양산시 가족센터,GNM,상근,6.0,6,11,66.8,False,80.4,이혼 전후
CNS-GNM-01614,상담사 GNM-02,CTR-GNM-009,양산시 가족센터,GNM,위촉,0.3,3,10,69.9,False,88.6,부부갈등
CNS-GNM-01615,상담사 GNM-03,CTR-GNM-009,양산시 가족센터,GNM,위촉,5.7,3,7,67.6,False,90.5,기타 가족관계
CNS-GNM-01616,상담사 GNM-04,CTR-GNM-009,양산시 가족센터,GNM,위촉,5.6,3,5,69.0,False,98.8,개인 정서·위기
CNS-GNM-01617,상담사 GNM-05,CTR-GNM-009,양산시 가족센터,GNM,위촉,4.8,3,8,87.8,False,87.1,부모-자녀 갈등
CNS-GNM-01618,상담사 GNM-01,CTR-GNM-010,의령군 가족센터,GNM,상근,0.3,6,13,67.3,False,82.5,이혼 전후
CNS-GNM-01619,상담사 GNM-02,CTR-GNM-010,의령군 가족센터,GNM,위촉,4.7,3,6,66.4,False,67.2,부부갈등
CNS-GNM-01620,상담사 GNM-03,CTR-GNM-010,의령군 가족센터,GNM,위촉,3.7,3,9,74.5,False,80.7,기타 가족관계
CNS-GNM-01621,상담사 GNM-04,CTR-GNM-010,의령군 가족센터,GNM,위촉,9.4,3,9,76.3,False,92.3,개인 정서·위기
CNS-GNM-01622,상담사 GNM-05,CTR-GNM-010,의령군 가족센터,GNM,위촉,4.5,3,7,59.3,False,81.0,부모-자녀 갈등
CNS-GNM-01623,상담사 GNM-01,CTR-GNM-011,함안군 가족센터,GNM,상근,2.6,6,12,67.0,False,73.2,이혼 전후
CNS-GNM-01624,상담사 GNM-02,CTR-GNM-011,함안군 가족센터,GNM,상근,9.8,6,13,82.7,True,89.3,부부갈등
CNS-GNM-01625,상담사 GNM-03,CTR-GNM-011,함안군 가족센터,GNM,위촉,8.0,3,9,75.9,False,86.2,기타 가족관계
CNS-GNM-01626,상담사 GNM-04,CTR-GNM-011,함안군 가족센터,GNM,위촉,2.5,3,9,78.2,False,86.8,개인 정서·위기
CNS-GNM-01627,상담사 GNM-05,CTR-GNM-011,함안군 가족센터,GNM,위촉,6.3,3,8,60.4,False,78.0,부모-자녀 갈등
CNS-GNM-01628,상담사 GNM-06,CTR-GNM-011,함안군 가족센터,GNM,위촉,0.3,3,9,66.4,False,95.0,이혼 전후
CNS-GNM-01629,상담사 GNM-07,CTR-GNM-011,함안군 가족센터,GNM,위촉,6.4,3,7,55.7,False,77.2,부부갈등
CNS-GNM-01630,상담사 GNM-01,CTR-GNM-012,창녕군 가족센터,GNM,상근,7.8,6,10,76.7,False,81.6,부부갈등
CNS-GNM-01631,상담사 GNM-02,CTR-GNM-012,창녕군 가족센터,GNM,상근,7.5,6,11,68.2,False,100,기타 가족관계
CNS-GNM-01632,상담사 GNM-03,CTR-GNM-012,창녕군 가족센터,GNM,위촉,5.1,3,6,86.9,False,83.9,개인 정서·위기
CNS-GNM-01633,상담사 GNM-04,CTR-GNM-012,창녕군 가족센터,GNM,위촉,3.3,3,11,74.5,False,96.5,부모-자녀 갈등
CNS-GNM-01634,상담사 GNM-05,CTR-GNM-012,창녕군 가족센터,GNM,위촉,3.8,3,8,64.0,False,88.7,이혼 전후
CNS-GNM-01635,상담사 GNM-06,CTR-GNM-012,창녕군 가족센터,GNM,위촉,10.2,3,8,76.4,True,83.5,부부갈등
CNS-GNM-01636,상담사 GNM-07,CTR-GNM-012,창녕군 가족센터,GNM,위촉,4.8,3,9,80.3,False,98.5,기타 가족관계
CNS-GNM-01637,상담사 GNM-01,CTR-GNM-013,고성군 가족센터,GNM,상근,7.2,6,12,70.1,False,78.8,기타 가족관계
CNS-GNM-01638,상담사 GNM-02,CTR-GNM-013,고성군 가족센터,GNM,상근,6.5,6,9,81.5,False,81.6,개인 정서·위기
CNS-GNM-01639,상담사 GNM-03,CTR-GNM-013,고성군 가족센터,GNM,위촉,4.2,3,9,79.7,False,86.3,부모-자녀 갈등
CNS-GNM-01640,상담사 GNM-04,CTR-GNM-013,고성군 가족센터,GNM,위촉,6.5,3,8,53.3,False,97.5,이혼 전후
CNS-GNM-01641,상담사 GNM-05,CTR-GNM-013,고성군 가족센터,GNM,위촉,4.6,3,4,77.8,False,88.7,부부갈등
CNS-GNM-01642,상담사 GNM-06,CTR-GNM-013,고성군 가족센터,GNM,위촉,3.4,3,9,85.0,False,85.5,기타 가족관계
CNS-GNM-01643,상담사 GNM-07,CTR-GNM-013,고성군 가족센터,GNM,위촉,2.0,3,7,74.0,False,78.4,개인 정서·위기
CNS-GNM-01644,상담사 GNM-01,CTR-GNM-014,남해군 가족센터,GNM,상근,1.8,6,12,92.3,False,94.2,개인 정서·위기
CNS-GNM-01645,상담사 GNM-02,CTR-GNM-014,남해군 가족센터,GNM,상근,8.9,6,11,73.5,False,78.7,부모-자녀 갈등
CNS-GNM-01646,상담사 GNM-03,CTR-GNM-014,남해군 가족센터,GNM,위촉,9.8,3,3,65.2,True,82.9,이혼 전후
CNS-GNM-01647,상담사 GNM-04,CTR-GNM-014,남해군 가족센터,GNM,위촉,6.5,3,6,76.0,False,87.6,부부갈등
CNS-GNM-01648,상담사 GNM-05,CTR-GNM-014,남해군 가족센터,GNM,위촉,2.7,3,9,80.9,False,83.6,기타 가족관계
CNS-GNM-01649,상담사 GNM-06,CTR-GNM-014,남해군 가족센터,GNM,위촉,5.8,3,10,68.9,False,65.1,개인 정서·위기
CNS-GNM-01650,상담사 GNM-07,CTR-GNM-014,남해군 가족센터,GNM,위촉,1.2,3,3,54.1,False,78.0,부모-자녀 갈등
CNS-GNM-01651,상담사 GNM-01,CTR-GNM-015,하동군 가족센터,GNM,상근,5.6,6,9,81.5,False,84.1,부모-자녀 갈등
CNS-GNM-01652,상담사 GNM-02,CTR-GNM-015,하동군 가족센터,GNM,위촉,11.3,3,5,71.7,True,95.0,이혼 전후
CNS-GNM-01653,상담사 GNM-03,CTR-GNM-015,하동군 가족센터,GNM,위촉,6.8,3,11,72.8,False,91.0,부부갈등
CNS-GNM-01654,상담사 GNM-04,CTR-GNM-015,하동군 가족센터,GNM,위촉,5.7,3,4,84.2,False,73.2,기타 가족관계
CNS-GNM-01655,상담사 GNM-05,CTR-GNM-015,하동군 가족센터,GNM,위촉,0.4,3,6,62.7,False,79.0,개인 정서·위기
CNS-GNM-01656,상담사 GNM-06,CTR-GNM-015,하동군 가족센터,GNM,위촉,7.3,3,3,50.2,False,76.7,부모-자녀 갈등
CNS-GNM-01657,상담사 GNM-01,CTR-GNM-016,산청군 가족센터,GNM,상근,6.3,6,12,56.5,False,99.1,기타 가족관계
CNS-GNM-01658,상담사 GNM-02,CTR-GNM-016,산청군 가족센터,GNM,상근,7.6,6,14,58.7,False,86.5,개인 정서·위기
CNS-GNM-01659,상담사 GNM-03,CTR-GNM-016,산청군 가족센터,GNM,위촉,3.8,3,7,59.2,False,89.6,부모-자녀 갈등
CNS-GNM-01660,상담사 GNM-04,CTR-GNM-016,산청군 가족센터,GNM,위촉,7.5,3,6,55.5,False,88.6,이혼 전후
CNS-GNM-01661,상담사 GNM-05,CTR-GNM-016,산청군 가족센터,GNM,위촉,0.3,3,5,69.9,False,85.7,부부갈등
CNS-GNM-01662,상담사 GNM-06,CTR-GNM-016,산청군 가족센터,GNM,위촉,6.7,3,14,60.2,False,92.1,기타 가족관계
CNS-GNM-01663,상담사 GNM-07,CTR-GNM-016,산청군 가족센터,GNM,위촉,8.6,3,12,60.9,False,100,개인 정서·위기
CNS-GNM-01664,상담사 GNM-01,CTR-GNM-017,함양군 가족센터,GNM,상근,5.7,6,13,52.1,False,81.6,개인 정서·위기
CNS-GNM-01665,상담사 GNM-02,CTR-GNM-017,함양군 가족센터,GNM,위촉,7.9,3,5,73.7,False,95.2,부모-자녀 갈등
CNS-GNM-01666,상담사 GNM-03,CTR-GNM-017,함양군 가족센터,GNM,위촉,4.1,3,7,89.3,False,90.2,이혼 전후
CNS-GNM-01667,상담사 GNM-04,CTR-GNM-017,함양군 가족센터,GNM,위촉,10.2,3,8,69.2,False,82.4,부부갈등
CNS-GNM-01668,상담사 GNM-05,CTR-GNM-017,함양군 가족센터,GNM,위촉,2.8,3,9,79.7,False,88.8,기타 가족관계
CNS-GNM-01669,상담사 GNM-06,CTR-GNM-017,함양군 가족센터,GNM,위촉,9.2,3,8,68.9,False,94.6,개인 정서·위기
CNS-GNM-01670,상담사 GNM-01,CTR-GNM-018,거창군 가족센터,GNM,상근,7.8,6,13,71.5,False,77.3,부부갈등
CNS-GNM-01671,상담사 GNM-02,CTR-GNM-018,거창군 가족센터,GNM,상근,4.6,6,12,86.4,False,81.6,기타 가족관계
CNS-GNM-01672,상담사 GNM-03,CTR-GNM-018,거창군 가족센터,GNM,위촉,5.8,3,6,80.0,False,94.9,개인 정서·위기
CNS-GNM-01673,상담사 GNM-04,CTR-GNM-018,거창군 가족센터,GNM,위촉,6.4,3,7,79.0,False,91.5,부모-자녀 갈등
CNS-GNM-01674,상담사 GNM-05,CTR-GNM-018,거창군 가족센터,GNM,위촉,0.3,3,3,71.2,False,95.0,이혼 전후
CNS-GNM-01675,상담사 GNM-06,CTR-GNM-018,거창군 가족센터,GNM,위촉,7.5,3,7,55.2,False,89.6,부부갈등
CNS-GNM-01676,상담사 GNM-07,CTR-GNM-018,거창군 가족센터,GNM,위촉,7.3,3,9,67.0,False,77.9,기타 가족관계
CNS-GNM-01677,상담사 GNM-01,CTR-GNM-019,합천군 가족센터,GNM,상근,9.4,6,11,70.9,True,72.1,기타 가족관계
CNS-GNM-01678,상담사 GNM-02,CTR-GNM-019,합천군 가족센터,GNM,위촉,2.4,3,3,69.0,False,73.7,개인 정서·위기
CNS-GNM-01679,상담사 GNM-03,CTR-GNM-019,합천군 가족센터,GNM,위촉,0.3,3,5,76.4,False,86.6,부모-자녀 갈등
CNS-GNM-01680,상담사 GNM-04,CTR-GNM-019,합천군 가족센터,GNM,위촉,5.3,3,5,90.5,False,93.5,이혼 전후
CNS-GNM-01681,상담사 GNM-05,CTR-GNM-019,합천군 가족센터,GNM,위촉,8.2,3,8,63.7,True,91.5,부부갈등
CNS-GNM-01682,상담사 GNM-06,CTR-GNM-019,합천군 가족센터,GNM,위촉,7.3,3,8,88.7,False,96.4,기타 가족관계
CNS-GNM-01683,상담사 GNM-01,CTR-GNM-020,서부권 가족센터,GNM,상근,8.6,6,17,59.8,False,83.0,이혼 전후
CNS-GNM-01684,상담사 GNM-02,CTR-GNM-020,서부권 가족센터,GNM,위촉,5.0,3,6,78.2,False,77.2,부부갈등
CNS-GNM-01685,상담사 GNM-03,CTR-GNM-020,서부권 가족센터,GNM,위촉,9.9,3,7,44.0,False,87.6,기타 가족관계
CNS-GNM-01686,상담사 GNM-04,CTR-GNM-020,서부권 가족센터,GNM,위촉,0.3,3,11,45.9,False,95.8,개인 정서·위기
CNS-GNM-01687,상담사 GNM-05,CTR-GNM-020,서부권 가족센터,GNM,위촉,2.8,3,9,55.6,False,97.4,부모-자녀 갈등
CNS-GNM-01688,상담사 GNM-01,CTR-GNM-021,경남 건강가정지원센터 1,GNM,상근,7.9,6,12,91.4,False,80.0,이혼 전후
CNS-GNM-01689,상담사 GNM-02,CTR-GNM-021,경남 건강가정지원센터 1,GNM,위촉,1.9,3,11,82.5,False,87.0,부부갈등
CNS-GNM-01690,상담사 GNM-03,CTR-GNM-021,경남 건강가정지원센터 1,GNM,위촉,6.6,3,6,69.3,False,88.4,기타 가족관계
CNS-GNM-01691,상담사 GNM-04,CTR-GNM-021,경남 건강가정지원센터 1,GNM,위촉,1.5,3,3,67.9,False,100,개인 정서·위기
CNS-GNM-01692,상담사 GNM-05,CTR-GNM-021,경남 건강가정지원센터 1,GNM,위촉,4.1,3,8,63.3,False,78.4,부모-자녀 갈등
CNS-GNM-01693,상담사 GNM-01,CTR-GNM-022,경남 다문화가족지원센터 2,GNM,상근,3.6,6,14,92.3,False,100,이혼 전후
